시리즈,선형번호,전저항_Rt/Δ×10³,레이놀즈수_Rn,프루드수_Fn,주형계수_Cp,중앙단면계수_Cm,방형계수_Cb,수선면계수_Cw,길이폭비_L/B,폭흘수비_B/T,길이흘수비_L/T,세장비_L/∇^(1/3),부심위치_LCB/L,부면심위치_LCF/L,LCB/LCF,침수면적비_S/∇^(2/3),수선면적비_Aw/∇^(2/3),S/Aw,S/Ax,Ax/Aw
Delft,Delft-18,130.0241493,54366900.11,0.550555354,0.598889236,0.64653989,0.387205781,0.711924555,3.154574163,4.243641214,13.38688093,4.777779508,-0.049999998,-0.048899999,1.022494868,5.701774067,5.15163918,1.106788319,16.31483235,0.067839393
Delft,Delft-18,148.5274145,59341974.96,0.600936268,0.598889236,0.64653989,0.387205781,0.711924555,3.154574163,4.243641214,13.38688093,4.777779508,-0.049999998,-0.048899999,1.022494868,5.701774067,5.15163918,1.106788319,16.31483235,0.067839393
Delft,Delft-20,0.523572225,9870388.981,0.099954117,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,1.125123293,14805583.47,0.149931176,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,2.205687248,19740777.96,0.199908234,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,3.631586074,24675972.45,0.249885293,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,6.461104059,29641077.21,0.300165243,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,11.25123293,34576271.7,0.350142301,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,26.86928102,39501496.1,0.400018396,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,54.85254549,44436690.59,0.449995455,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,94.64403463,49381855.17,0.500073477,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,130.6925393,54307079.57,0.549949572,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-20,150.8890594,59242274.06,0.599926631,0.529999692,0.645847722,0.342299094,0.651136148,3.154574163,3.75147948,11.83432024,4.777779508,-0.049899997,-0.0509,0.980353577,5.437433352,4.711761191,1.154012933,13.76878654,0.083813699
Delft,Delft-21,0.46046147,9870388.981,0.099954117,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,1.029266816,14805583.47,0.149931176,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,2.112705569,19740777.96,0.199908234,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,4.022266372,24675972.45,0.249885293,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,7.015265928,29641077.21,0.300165243,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,12.41891671,34576271.7,0.350142301,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,24.72948954,39501496.1,0.400018396,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,46.22220581,44436690.59,0.449995455,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,79.80880716,49381855.17,0.500073477,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,108.4928482,54307079.57,0.549949572,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-21,124.3787689,59242274.06,0.599926631,0.598096114,0.646865707,0.386887866,0.718140049,3.50877198,4.166666712,14.61988341,5.099230561,-0.022899999,-0.0322,0.711180101,6.022098139,5.321858196,1.131578091,18.36637545,0.061611399
Delft,Delft-22,0.066639039,9870388.981,0.099954117,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,0.733029431,14805583.47,0.149931176,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,1.765934537,19740777.96,0.199908234,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,3.281972678,24675972.45,0.249885293,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,6.780522233,29641077.21,0.300165243,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,12.16162464,34576271.7,0.350142301,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,23.62353938,39501496.1,0.400018396,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,48.00509783,44436690.59,0.449995455,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,94.07766352,49381855.17,0.500073477,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,141.2830929,54307079.57,0.549949572,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-22,163.9153765,59242274.06,0.599926631,0.599023499,0.646577562,0.387315153,0.718797974,2.732240392,4.231213905,11.56069354,4.336567418,-0.022899999,-0.0322,0.711180101,5.581375434,4.947435512,1.128135055,14.49877126,0.077809011
Delft,Delft-23,0.434316735,9880358.923,0.100055082,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,1.085791838,14805583.25,0.149931177,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,1.96719933,19750747.76,0.2000092,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,3.563952032,24745762.71,0.250592041,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,6.042112227,29670987.04,0.300468136,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,10.53856784,34556331.01,0.349940376,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,24.83269803,39461615.15,0.399614544,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,50.55957758,44386839.48,0.449490639,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,83.81035586,49491525.42,0.501184082,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,107.5700361,54396809.57,0.55085825,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,123.3076307,59302093.72,0.600532418,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,132.1217056,64227318.05,0.650408513,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,139.453994,69132602.19,0.70008268,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-23,144.2825742,74057826.52,0.749958776,0.547296398,0.720584786,0.394373458,0.673368085,3.472222372,4.090908937,14.20454553,5.000833538,-0.0185,-0.052900001,0.349716441,5.776425316,4.849866617,1.191048285,15.809719,0.075336461
Delft,Delft-24,0.953952724,9880358.923,0.100055082,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,1.635347527,12333001.0,0.124892166,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,2.453021291,14805583.25,0.149931177,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,3.441043755,17258225.32,0.174768261,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,4.633484661,19750747.76,0.2000092,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,7.836040235,24725822.53,0.250390114,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,11.95847879,29631106.68,0.300064281,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,18.12510176,34506480.56,0.349435558,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,29.98137133,39411764.71,0.399109725,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,48.75379816,44346959.12,0.449086784,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,67.66250394,49451645.06,0.500780227,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,81.39260922,54356929.21,0.550454395,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,95.56562113,59282153.54,0.60033049,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,107.1493328,64207377.87,0.650206585,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,118.0857194,69112662.01,0.699880753,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,128.7154783,73948155.53,0.748848174,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,140.6058176,79012961.12,0.800137762,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,153.9952255,83958125.62,0.850215785,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,168.4067256,88893320.04,0.900192844,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,183.7721784,93828514.46,0.950169903,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,200.1597234,98763708.87,1.000146962,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,217.4671514,103698903.3,1.050124021,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,235.1152768,108644067.8,1.100202043,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-24,252.4227048,113579262.2,1.150179102,0.543115932,0.739490366,0.401628999,0.66989506,3.496503333,10.95785476,38.31417571,6.935154223,-0.0209,-0.058400001,0.357876702,9.518270322,9.214782216,1.032934919,35.85144798,0.028811526
Delft,Delft-25,0.441882243,8823529.412,0.089352924,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,1.016329158,13240279.16,0.134079867,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,1.877999531,17657028.91,0.178806811,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,3.512963828,22073778.66,0.223533755,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,5.633998593,26510468.59,0.268462626,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,8.550421393,30917248.26,0.313088606,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,13.80882008,35333998.01,0.357815549,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,24.98844082,39750747.76,0.402542493,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,44.07775369,44167497.51,0.447269437,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,62.15073742,48574277.17,0.491895417,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,64.95668966,49381854.44,0.500073481,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,76.8875102,52991026.92,0.53662236,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,80.82026216,54307078.76,0.549949576,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,93.59065897,59232303.09,0.599825671,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,103.2899742,64187437.69,0.650004658,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,111.4647957,69112662.01,0.699880753,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-25,119.5512407,74057826.52,0.749958776,0.548398556,0.726724181,0.398534492,0.671320021,4.0,5.387931103,21.55172441,6.002866718,-0.0199,-0.055399999,0.359205778,6.795729344,6.047655025,1.123696592,22.37129255,0.0502294
Delft,Delft-26,1.189491131,9850448.654,0.09975219,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,3.103020343,14805583.25,0.149931177,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,5.895738651,19730807.58,0.199807272,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,9.619363062,24675972.08,0.249885295,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,14.4807616,29601196.41,0.29976139,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,21.10053833,34556331.01,0.349940376,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,32.37484558,39481555.33,0.399816472,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,48.9242874,44426719.84,0.449894494,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,64.02565307,49361914.26,0.499871553,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,78.14439563,54307078.76,0.549949576,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,91.38394909,59232303.09,0.599825671,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,103.5891624,64187437.69,0.650004658,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,116.0529608,69112662.01,0.699880753,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-26,127.7410041,74057826.52,0.749958776,0.54258239,0.749316517,0.406565947,0.678394567,3.993610116,12.90721646,51.54639023,7.970354541,-0.020500001,-0.063299999,0.323854676,10.90306173,10.79125556,1.010360811,47.15109743,0.02142815
Delft,Delft-27,0.385535034,9880358.923,0.100055082,0.546254278,0.723702027,0.395325329,0.676978463,4.496402984,2.460176854,11.06194655,5.01088052,-0.0188,-0.0524,0.358778618,5.42603857,3.780399698,1.435308169,14.85223374,0.096639212
Delft,Delft-27,0.950986416,14805583.25,0.149931177,0.546254278,0.723702027,0.395325329,0.676978463,4.496402984,2.460176854,11.06194655,5.01088052,-0.0188,-0.0524,0.358778618,5.42603857,3.780399698,1.435308169,14.85223374,0.096639212
Delft,Delft-27,1.837716993,19750747.76,0.2000092,0.546254278,0.723702027,0.395325329,0.676978463,4.496402984,2.460176854,11.06194655,5.01088052,-0.0188,-0.0524,0.358778618,5.42603857,3.780399698,1.435308169,14.85223374,0.096639212
Delft,Delft-27,3.084280268,24745762.71,0.250592041,0.546254278,0.723702027,0.395325329,0.676978463,4.496402984,2.460176854,11.06194655,5.01088052,-0.0188,-0.0524,0.358778618,5.42603857,3.780399698,1.435308169,14.85223374,0.096639212
Delft,Delft-27,5.294681127,29670987.04,0.300468136,0.546254278,0.723702027,0.395325329,0.676978463,4.496402984,2.460176854,11.06194655,5.01088052,-0.0188,-0.0524,0.358778618,5.42603857,3.780399698,1.435308169,14.85223374,0.096639212
Delft,Delft-27,8.828752268,34536390.83,0.349738449,0.546254278,0.723702027,0.395325329,0.676978463,4.496402984,2.460176854,11.06194655,5.01088052,-0.0188,-0.0524,0.358778618,5.42603857,3.780399698,1.435308169,14.85223374,0.096639212
